track,cond,model,si_sdr_base,si_sdr_enh,pesq_base,pesq_enh,dur_s
track_2,noise,gtcrn,2.2062948,9.989813,1.038387417793274,1.4155030250549316,4.4
track_2,noise,gtcrn,13.813654,24.4179,2.3367340564727783,3.236457347869873,4.096
track_2,noise,gtcrn,7.214002,21.52837,1.4711514711380005,2.7297863960266113,4.8
track_2,noise,gtcrn,-0.58884317,12.1988125,1.254626750946045,2.046445846557617,5.392
track_2,noise,gtcrn,3.519339,10.944638,1.0548303127288818,1.4675205945968628,4.4
track_2,noise,gtcrn,12.712742,17.888361,1.1000304222106934,1.660916805267334,4.192
track_2,noise,gtcrn,6.7498164,15.689394,1.116207242012024,1.9071465730667114,3.296
track_2,noise,gtcrn,5.816145,13.150681,1.034358024597168,1.495573878288269,5.2
track_2,noise,gtcrn,3.5768752,9.249267,1.0400269031524658,1.4797260761260986,3.2
track_2,noise,gtcrn,-0.6763372,3.692827,1.0300333499908447,1.3171665668487549,4.192
track_2,noise,gtcrn,18.61107,20.771914,1.5189564228057861,2.4741315841674805,3.696
track_2,noise,gtcrn,17.764671,21.823158,1.377400279045105,2.9666779041290283,4.0
track_2,noise,gtcrn,1.2684939,10.615351,1.0352734327316284,1.4614121913909912,5.2
track_2,noise,gtcrn,10.832609,19.003666,1.4613723754882812,2.7090773582458496,4.0
track_2,noise,gtcrn,24.37849,24.461563,1.9744460582733154,2.899855375289917,3.296
track_2,noise,gtcrn,10.159576,13.91526,1.1014716625213623,1.9351074695587158,3.696
track_2,noise,gtcrn,7.2360587,15.28686,1.172635555267334,1.8019540309906006,3.792
track_2,noise,gtcrn,9.008266,18.09512,1.0665652751922607,1.9831514358520508,3.488
track_2,noise,gtcrn,15.839594,20.649576,1.3146953582763672,2.782484292984009,3.2
track_2,noise,gtcrn,0.47798726,13.280974,1.3380839824676514,2.0313713550567627,4.096
track_2,noise,gtcrn,9.580145,15.838022,1.4050627946853638,2.6959688663482666,4.0
track_2,noise,gtcrn,9.819093,15.299035,1.0697182416915894,1.6809558868408203,6.0
track_2,noise,gtcrn,3.7597754,7.6504307,1.0475375652313232,1.2612172365188599,3.888
track_2,noise,gtcrn,4.4646564,11.10643,1.1186960935592651,1.4925143718719482,3.2
track_2,noise,gtcrn,16.709904,20.70592,1.190431833267212,2.420983076095581,5.696
track_2,noise,gtcrn,10.989067,17.248302,1.8099677562713623,2.808563709259033,4.288
track_2,noise,gtcrn,4.6330028,12.446087,1.0574007034301758,1.5610787868499756,3.792
track_2,noise,gtcrn,10.147544,19.697117,1.225856065750122,1.8489644527435303,4.096
track_2,noise,gtcrn,13.474864,22.487099,1.3999719619750977,2.7367048263549805,3.792
track_2,noise,gtcrn,-1.841624,-0.5068563,1.32542085647583,1.4921019077301025,2.992
track_2,noise,gtcrn,3.1390464,13.683309,1.3711119890213013,2.2024734020233154,3.392
track_2,noise,gtcrn,5.611309,13.953659,1.034613013267517,1.705761432647705,7.296
track_2,noise,gtcrn,9.865172,15.796419,1.055440902709961,1.9512957334518433,3.888
track_2,noise,gtcrn,17.610697,20.298046,1.1777340173721313,2.012977123260498,3.488
track_2,noise,gtcrn,8.119718,12.904559,1.115006685256958,1.6993669271469116,5.2
track_2,noise,gtcrn,12.900907,17.67792,1.1873931884765625,2.2242910861968994,3.888
track_2,noise,gtcrn,10.754266,17.249954,1.0644994974136353,1.931335210800171,4.192
track_2,noise,gtcrn,14.81449,17.880583,1.3540985584259033,2.082160472869873,3.888
track_2,noise,gtcrn,8.209631,12.957015,1.0480097532272339,1.6684999465942383,3.296
track_2,noise,gtcrn,10.68694,18.11303,1.4087928533554077,2.351980686187744,4.0
track_2,noise,gtcrn,10.36316,16.098684,1.0679281949996948,2.012094497680664,5.696
track_2,noise,gtcrn,19.802505,22.890152,1.8142820596694946,3.032583713531494,3.888
track_2,noise,gtcrn,4.329733,14.338905,1.1392892599105835,1.6860065460205078,3.792
track_2,noise,gtcrn,13.1814575,16.717121,1.2370023727416992,2.0031144618988037,3.296
track_2,noise,gtcrn,8.739068,18.686544,1.7524547576904297,2.349149703979492,4.288
track_2,noise,gtcrn,10.085741,15.749298,1.4232511520385742,2.447765588760376,3.392
track_2,noise,gtcrn,20.501026,26.426516,1.5096027851104736,2.803027391433716,4.0
track_2,noise,gtcrn,9.106641,10.630965,1.4557114839553833,1.6857788562774658,4.288
track_2,noise,gtcrn,12.422629,16.791855,2.074291944503784,2.990063428878784,5.296
track_2,noise,gtcrn,7.6332827,28.966698,1.3473988771438599,3.26431941986084,4.496
track_2,noise,gtcrn,8.213434,11.684933,1.2110034227371216,2.139582872390747,4.896
track_2,noise,gtcrn,4.1175375,7.872896,1.0886783599853516,1.4983257055282593,3.488
track_2,noise,gtcrn,10.475981,14.834679,1.0564720630645752,1.782677173614502,3.296
track_2,noise,gtcrn,10.95764,17.825365,1.2242788076400757,2.265946626663208,5.392
track_2,noise,gtcrn,8.051615,15.02595,1.2280259132385254,2.823655128479004,3.792
track_2,noise,gtcrn,14.178276,21.204603,1.4300870895385742,3.6610209941864014,6.0
track_2,noise,gtcrn,8.486975,15.249975,1.5832104682922363,2.642054557800293,4.4
track_2,noise,gtcrn,4.863111,13.097354,1.108450174331665,1.9168245792388916,3.696
track_2,noise,gtcrn,4.409277,11.894857,1.0943572521209717,1.8005015850067139,3.2
track_2,noise,gtcrn,12.155373,16.248383,3.0315146446228027,3.3464081287384033,3.696
track_2,noise,gtcrn,18.088171,20.942356,1.2554326057434082,2.7746968269348145,5.696
track_2,noise,gtcrn,11.564971,19.350307,1.3420462608337402,2.0151023864746094,4.192
track_2,noise,gtcrn,1.7991328,15.206749,1.2235770225524902,2.9848809242248535,3.296
track_2,noise,gtcrn,13.409994,19.800793,2.1537017822265625,3.1896023750305176,4.8
track_2,noise,gtcrn,11.039914,12.861448,2.0162100791931152,2.4156088829040527,5.296
track_2,noise,gtcrn,5.879346,11.743429,2.065864324569702,2.3026387691497803,6.4
track_2,noise,gtcrn,10.152926,14.134164,1.3822007179260254,2.1671323776245117,3.696
track_2,noise,gtcrn,17.029766,18.140854,2.8480372428894043,3.39111328125,3.792
track_2,noise,gtcrn,7.0074167,12.141529,1.070622205734253,1.4922698736190796,4.992
track_2,noise,gtcrn,23.449574,26.21187,3.0253374576568604,3.981688976287842,4.0
track_2,noise,gtcrn,5.5937815,12.922021,1.394057273864746,2.139995813369751,3.488
track_2,noise,gtcrn,8.493848,15.295755,1.523521900177002,2.7379961013793945,6.0
track_2,noise,gtcrn,9.099047,12.912498,1.51690673828125,2.034749984741211,4.192
track_2,noise,gtcrn,10.533547,14.849035,1.4125937223434448,2.055638313293457,4.4
track_2,noise,gtcrn,11.499287,14.512662,2.077752113342285,2.7740135192871094,4.112
track_2,noise,gtcrn,17.663006,18.26592,3.2474000453948975,3.390045642852783,5.36
track_2,noise,gtcrn,7.5932317,10.832308,2.08583664894104,2.5772979259490967,7.68
track_2,noise,gtcrn,10.638896,16.601276,2.322589159011841,2.6146180629730225,6.56
track_2,noise,gtcrn,11.762014,18.52084,1.8124052286148071,2.5249886512756348,6.032
track_2,noise,gtcrn,8.216164,15.036086,1.669761300086975,2.4105470180511475,3.264
track_2,noise,gtcrn,9.653761,9.781954,1.9474709033966064,1.7590973377227783,3.456
track_2,noise,gtcrn,2.7483435,9.644319,1.2867062091827393,1.6657369136810303,3.504
track_2,noise,gtcrn,6.872777,7.931697,1.7341907024383545,1.8247827291488647,4.96
track_2,noise,gtcrn,12.724268,15.902595,1.2716773748397827,2.077009439468384,3.136
track_2,noise,gtcrn,9.8413925,12.259628,1.6009080410003662,2.244687080383301,7.28
track_2,noise,gtcrn,7.9478636,9.339836,2.2920851707458496,2.5522685050964355,4.464
track_2,noise,gtcrn,8.184112,10.546889,1.6894526481628418,1.8268210887908936,9.312
track_2,noise,gtcrn,9.743764,15.205874,1.3574765920639038,2.296926259994507,9.664
track_2,noise,gtcrn,12.147893,9.849827,3.034231662750244,2.7895402908325195,7.888
track_2,noise,gtcrn,3.054072,11.199912,1.6957461833953857,1.8517405986785889,5.984
track_2,noise,gtcrn,8.129135,12.967964,1.3221960067749023,2.0828802585601807,9.344
track_2,noise,gtcrn,7.041173,15.028229,1.6984531879425049,2.576524257659912,9.92
track_2,noise,gtcrn,10.354844,14.050632,1.2631254196166992,2.368323564529419,4.32
track_2,noise,gtcrn,9.891791,19.359163,1.2916210889816284,2.5389716625213623,3.904
track_2,noise,gtcrn,15.436321,18.733192,1.7764520645141602,2.3823535442352295,9.04
track_2,noise,gtcrn,10.061383,14.1977415,1.719171404838562,2.2464869022369385,5.856
track_2,noise,gtcrn,11.469451,14.469233,1.8012809753417969,2.5858819484710693,6.0
track_2,noise,gtcrn,16.149912,19.840052,1.8167219161987305,2.608765125274658,3.968
track_2,noise,gtcrn,6.4748383,6.937687,1.3619153499603271,1.317642331123352,3.936
track_2,noise,gtcrn,4.66652,15.532091,1.2040090560913086,2.3627471923828125,3.584
track_2,noise,gtcrn,9.103257,16.58576,1.8490755558013916,2.6203675270080566,7.808
track_2,noise,gtcrn,12.851145,23.465282,3.627511739730835,3.472085475921631,6.448
track_2,noise,gtcrn,14.273995,16.528885,1.6566911935806274,2.3070919513702393,4.768
track_2,noise,gtcrn,7.573933,14.996389,1.1323596239089966,1.6953754425048828,3.728
track_2,noise,gtcrn,0.90191245,12.001642,1.1160521507263184,1.5462969541549683,7.184
track_2,noise,gtcrn,11.553435,19.158865,1.4923945665359497,2.1717329025268555,6.16
track_2,noise,gtcrn,9.943726,16.381285,1.361724853515625,2.4931905269622803,6.224
track_2,noise,gtcrn,19.367098,21.626673,2.134586811065674,2.3884754180908203,6.16
track_2,noise,gtcrn,17.873413,20.980152,1.4897993803024292,2.2374157905578613,5.024
track_2,noise,gtcrn,9.620532,14.362626,1.4784877300262451,2.0465586185455322,7.776
track_2,noise,gtcrn,14.745645,20.327082,1.9651679992675781,2.941533327102661,8.56
track_2,noise,gtcrn,15.583056,18.08987,1.518078327178955,2.3077540397644043,5.68
track_2,noise,gtcrn,16.432001,17.261612,2.8475191593170166,3.2205069065093994,7.088
track_2,noise,gtcrn,7.260989,11.008207,1.0977839231491089,1.7364345788955688,3.328
track_2,noise,gtcrn,11.639875,22.616764,2.0791683197021484,2.9031600952148438,3.936
track_2,noise,gtcrn,6.628077,14.521432,1.1777006387710571,1.9375752210617065,5.056
track_2,noise,gtcrn,15.6723,18.895264,1.530614972114563,2.4409594535827637,3.232
track_2,noise,gtcrn,14.725117,20.822266,1.5714526176452637,2.5037105083465576,9.76
track_2,noise,gtcrn,10.690077,13.123518,1.4842723608016968,2.1227056980133057,8.992
track_2,noise,gtcrn,2.347093,5.950344,1.1686885356903076,1.3643386363983154,5.152
track_2,noise,gtcrn,7.049569,13.880467,1.236132025718689,1.8098026514053345,4.224
track_2,noise,gtcrn,5.0287933,12.306047,1.5728646516799927,2.1015143394470215,9.264
track_2,noise,gtcrn,16.946827,22.06987,1.3241349458694458,2.713362693786621,5.584
track_2,noise,gtcrn,13.795861,18.264315,1.4232523441314697,1.9346473217010498,3.632
track_2,noise,gtcrn,11.079539,20.199602,1.6689318418502808,2.1653072834014893,3.216
track_2,noise,gtcrn,13.196254,17.072895,1.5288851261138916,2.059199094772339,4.288
track_2,noise,gtcrn,5.9046345,13.674597,1.1877484321594238,1.882941722869873,6.08
track_2,noise,gtcrn,8.014574,14.122838,1.4064745903015137,2.688929557800293,3.488
track_2,noise,gtcrn,8.650398,14.098169,1.4965486526489258,1.801061749458313,3.616
track_2,noise,gtcrn,12.663995,19.101143,1.5945073366165161,1.915696382522583,3.28
track_2,noise,gtcrn,7.0076694,17.11869,1.1518572568893433,2.0469181537628174,3.808
track_2,noise,gtcrn,13.79166,18.888016,1.3319225311279297,1.995739459991455,3.664
track_2,noise,gtcrn,7.0067887,19.548496,1.6445871591567993,2.5396196842193604,5.664
track_2,noise,gtcrn,14.099751,18.363472,1.3043116331100464,2.140688419342041,3.824
track_2,noise,gtcrn,7.7382665,27.77557,2.3087432384490967,3.192317485809326,3.408
track_2,noise,gtcrn,9.568187,19.3428,1.2872538566589355,1.7457606792449951,3.12
track_2,noise,gtcrn,10.118525,27.37565,3.11238956451416,3.4426324367523193,3.184
track_2,noise,gtcrn,12.469716,18.102654,1.3577048778533936,2.1578402519226074,3.28
track_2,noise,gtcrn,7.990617,17.738325,1.7823655605316162,2.062945604324341,3.12
track_2,noise,gtcrn,9.899404,16.408009,1.298865556716919,2.0425608158111572,4.224
track_2,noise,gtcrn,21.39336,25.578032,1.6472707986831665,2.8231441974639893,4.032
track_2,noise,gtcrn,7.923341,16.999935,1.2912638187408447,2.124366521835327,4.048
track_2,noise,gtcrn,4.284796,16.464981,1.1656605005264282,1.9866044521331787,3.376
track_2,noise,gtcrn,9.552684,18.47233,1.1673632860183716,1.8819948434829712,4.048
track_2,noise,gtcrn,2.4300895,10.93919,1.081296682357788,1.8333929777145386,3.2
track_2,noise,gtcrn,1.528261,8.018995,1.0967657566070557,1.4669368267059326,3.232
track_2,noise,gtcrn,2.1726675,7.9599276,1.1100761890411377,1.6704635620117188,3.104
track_2,noise,gtcrn,-4.1015263,3.616879,1.0894098281860352,1.3383028507232666,6.688
track_2,noise,gtcrn,17.664053,18.438745,1.6040887832641602,2.5844480991363525,3.664
track_2,noise,gtcrn,15.987213,20.257023,1.8292784690856934,2.3830671310424805,3.264
track_2,noise,gtcrn,12.651335,16.073452,1.5605535507202148,2.508939266204834,3.312
track_2,noise,gtcrn,8.585449,14.838079,1.2587696313858032,1.9437038898468018,4.352
track_2,noise,gtcrn,11.789379,16.28683,1.1948100328445435,2.0178773403167725,4.048
track_2,noise,gtcrn,11.024219,16.775568,1.2303661108016968,2.0977084636688232,3.36
track_2,noise,gtcrn,8.675571,14.8533,1.173486590385437,1.653152346611023,3.872
track_2,noise,gtcrn,6.311622,12.3424425,1.2060832977294922,1.7378394603729248,3.072
track_2,noise,gtcrn,15.708175,21.15876,1.690134048461914,2.7371938228607178,3.856
track_2,noise,gtcrn,22.13257,20.516794,1.991727352142334,2.7071259021759033,3.712
track_2,noise,gtcrn,13.225871,16.901737,1.6525768041610718,2.0593042373657227,3.584
track_2,noise,gtcrn,-8.558134,4.1619577,1.3647443056106567,1.2306005954742432,6.848
track_2,noise,gtcrn,11.274686,24.224201,2.6291213035583496,2.5969371795654297,3.392
track_2,noise,gtcrn,5.343123,13.428636,1.3109997510910034,1.9763762950897217,3.712
track_2,noise,gtcrn,10.215216,18.144121,1.3797922134399414,2.267993450164795,3.104
track_2,noise,gtcrn,12.505825,20.008413,1.5532195568084717,2.0214688777923584,3.536
track_2,noise,gtcrn,12.210396,16.55347,1.4821839332580566,2.084484815597534,3.856
track_2,noise,gtcrn,-0.109103434,9.21178,1.1068710088729858,1.573146104812622,3.232
track_2,noise,gtcrn,4.5443916,12.759367,1.0731678009033203,1.4626001119613647,3.824
track_2,noise,gtcrn,17.316341,16.465008,2.7581701278686523,2.498440742492676,4.48
track_2,noise,gtcrn,9.506401,15.823748,1.4422637224197388,2.5677921772003174,5.568
track_2,noise,gtcrn,10.522462,15.838896,2.273853302001953,2.5989909172058105,4.032
track_2,noise,gtcrn,9.429548,18.519342,1.3145194053649902,2.1051666736602783,3.552
track_2,noise,gtcrn,13.121104,18.645594,1.955479621887207,2.6353437900543213,3.584
track_2,noise,gtcrn,7.8317647,18.457129,1.599548578262329,2.755944013595581,4.208
track_2,noise,gtcrn,12.739859,18.921074,1.3065431118011475,2.0855872631073,3.584
track_2,noise,gtcrn,10.666292,23.160732,2.01072096824646,3.0767600536346436,4.064
track_2,noise,gtcrn,5.567877,16.458447,1.7307077646255493,2.3319787979125977,3.408
track_2,noise,gtcrn,-1.6822809,14.561359,1.0400350093841553,2.2693123817443848,3.184
track_2,noise,gtcrn,16.946625,21.812588,2.480010509490967,3.1538379192352295,3.872
track_2,noise,gtcrn,17.77889,20.907639,2.145078659057617,2.6676106452941895,4.448
track_2,noise,gtcrn,8.911274,15.189938,1.4246309995651245,2.3347601890563965,4.512
track_2,noise,gtcrn,5.3968196,18.178705,1.3051652908325195,2.373718023300171,3.568
track_2,noise,gtcrn,5.5657654,16.647064,1.1962544918060303,2.4061098098754883,3.216
track_2,noise,gtcrn,3.5802813,11.017085,1.1441974639892578,1.8516395092010498,3.76
track_2,noise,gtcrn,-0.9912199,9.123173,1.0766602754592896,1.697339415550232,3.872
track_2,noise,gtcrn,1.4789599,14.662074,1.1423068046569824,1.7876514196395874,4.128
track_2,noise,gtcrn,7.236814,14.365267,1.1289327144622803,1.7929414510726929,3.36
track_2,noise,gtcrn,11.185279,17.248823,1.1765968799591064,1.8000507354736328,4.048
track_2,noise,gtcrn,8.301386,13.174841,1.1645331382751465,1.7026454210281372,3.456
track_2,noise,gtcrn,1.898366,10.741566,1.13936448097229,1.8561102151870728,3.504
track_2,noise,gtcrn,1.8983258,10.647606,1.1237423419952393,2.0202438831329346,3.152
track_2,noise,gtcrn,15.817297,20.239393,1.6491930484771729,2.5574469566345215,9.12
track_2,noise,gtcrn,7.2906065,14.51709,1.1152565479278564,1.6722054481506348,4.736
track_2,noise,gtcrn,7.4839325,15.434197,1.1964932680130005,2.570181131362915,3.376
track_2,noise,gtcrn,9.947651,22.09464,1.165100336074829,2.1860733032226562,4.32
track_2,noise,gtcrn,15.055713,21.787413,1.1921132802963257,2.724921464920044,3.152
track_2,noise,ulunas,15.358921,22.44055,1.4782570600509644,3.9024224281311035,4.336
track_2,noise,ulunas,13.168377,21.768587,1.5042402744293213,1.9741733074188232,3.6
track_2,noise,ulunas,16.675392,26.84141,1.9126660823822021,3.4882712364196777,5.696
track_2,noise,ulunas,10.385766,16.7074,1.351149559020996,2.4117343425750732,8.8640625
track_2,noise,ulunas,12.672249,18.372501,1.4445321559906006,2.7700283527374268,8.656
track_2,noise,ulunas,18.369698,21.9165,2.5060524940490723,3.2467620372772217,3.536
track_2,noise,ulunas,8.483633,18.717825,1.6717907190322876,2.469144105911255,3.392
track_2,noise,ulunas,2.6418707,15.552026,1.2194757461547852,1.6686447858810425,4.304
track_2,noise,ulunas,8.459335,13.647793,1.1682096719741821,2.0404322147369385,5.52
track_2,noise,ulunas,5.6301413,25.939472,2.0399978160858154,3.6993556022644043,6.656
track_2,noise,ulunas,13.803712,18.690628,1.3608629703521729,3.0600643157958984,8.064
track_2,noise,ulunas,8.188514,14.115347,1.2203369140625,1.8725159168243408,4.592
track_2,noise,ulunas,12.002364,14.911549,1.0829757452011108,1.5376160144805908,4.224
track_2,noise,ulunas,10.769106,17.3368,1.5048165321350098,3.159863233566284,3.296
track_2,noise,ulunas,17.601355,23.594425,3.0585482120513916,3.8593876361846924,9.904
track_2,noise,ulunas,10.88662,19.747292,2.0791406631469727,3.6102004051208496,3.552
track_2,noise,ulunas,4.1916494,19.44865,1.2084639072418213,2.71766996383667,3.056
track_2,noise,ulunas,-0.0660626,16.309175,1.2966303825378418,3.0460867881774902,6.544
track_2,noise,ulunas,-1.889181,5.506954,1.3244497776031494,1.4941250085830688,3.2320625
track_2,noise,ulunas,5.9878726,14.614532,1.2517982721328735,1.9600883722305298,3.1680625
track_2,noise,ulunas,13.300834,16.709898,1.2242460250854492,1.6600556373596191,6.4
track_2,noise,ulunas,6.8257,15.994846,1.2376611232757568,1.8053557872772217,3.808
track_2,noise,ulunas,10.893595,15.524595,1.407256841659546,1.960470199584961,3.776
track_2,noise,ulunas,7.0650606,17.189388,1.5761427879333496,3.159597158432007,9.008
track_2,noise,ulunas,6.4876943,19.595377,1.3613224029541016,2.173069477081299,7.088
track_2,noise,ulunas,17.580406,24.515564,2.2813661098480225,3.2463252544403076,3.184
track_2,noise,ulunas,9.949896,17.38647,1.760866403579712,2.754220485687256,4.784
track_2,noise,ulunas,7.337842,16.427834,1.3365166187286377,2.3860912322998047,3.536
track_2,noise,ulunas,3.2401457,13.843395,1.0498920679092407,2.2106685638427734,3.568
track_2,noise,ulunas,12.561587,17.57497,1.4899952411651611,2.4668171405792236,3.344
track_2,noise,ulunas,10.8524475,21.155167,1.8350369930267334,2.8866984844207764,4.064
track_2,noise,ulunas,5.310247,15.829485,1.0862560272216797,2.171535015106201,3.616
track_2,noise,ulunas,18.1591,19.526577,1.5856660604476929,2.7330119609832764,3.072
track_2,noise,ulunas,9.291758,15.555476,1.3441331386566162,2.3557662963867188,6.781375
track_2,noise,ulunas,7.2709465,16.861015,1.357271671295166,2.8554749488830566,9.6480625
track_2,noise,ulunas,20.854523,26.479073,1.7795398235321045,3.086322069168091,4.288
track_2,noise,ulunas,-1.4061785,10.284012,1.1421459913253784,1.5575313568115234,3.744
track_2,noise,ulunas,0.2047167,14.346398,1.4643148183822632,2.989121675491333,6.24
track_2,noise,ulunas,13.361691,20.284828,1.3754010200500488,3.2069034576416016,5.952
track_2,noise,ulunas,1.4052455,13.733372,1.0332916975021362,1.662690281867981,6.4
track_2,noise,ulunas,11.802603,19.572618,1.214301347732544,2.1823136806488037,3.0080625
track_2,noise,ulunas,18.97243,26.549332,1.4423493146896362,2.845435380935669,3.376
track_2,noise,ulunas,13.8776455,20.675716,1.5300374031066895,3.029679775238037,7.168
track_2,noise,ulunas,4.876354,10.623945,1.097450613975525,1.3490021228790283,3.792
track_2,noise,ulunas,6.439409,17.526985,1.379084825515747,2.501692295074463,3.904
track_2,noise,ulunas,6.1787014,16.7828,1.7293983697891235,3.398151159286499,9.872
track_2,noise,ulunas,11.625977,19.913801,1.5579893589019775,3.0614423751831055,5.632
track_2,noise,ulunas,7.8480554,18.076439,1.4463257789611816,2.5311224460601807,8.08
track_2,noise,ulunas,8.680234,14.474441,1.2993052005767822,2.389038324356079,6.528
track_2,noise,ulunas,9.245285,20.248163,1.3686985969543457,2.2247586250305176,3.6
track_2,noise,ulunas,8.6296625,20.772161,2.326725721359253,3.321063280105591,9.2
track_2,noise,ulunas,2.7737472,12.97639,1.1102080345153809,2.4575934410095215,4.9280625
track_2,noise,ulunas,7.937656,15.276302,1.8285768032073975,3.095489501953125,8.461375
track_2,noise,ulunas,6.2314105,12.908193,1.0526502132415771,1.734824776649475,4.96
track_2,noise,ulunas,13.446426,24.605047,2.139141082763672,3.7983031272888184,9.936
track_2,noise,ulunas,19.43375,25.77281,1.7500121593475342,3.2975778579711914,5.44
track_2,noise,ulunas,13.930926,26.219702,2.3242993354797363,3.15694260597229,9.2
track_2,noise,ulunas,2.2560785,13.235024,1.179442286491394,1.775369644165039,3.6
track_2,noise,ulunas,19.845692,21.789438,2.6032867431640625,2.9106638431549072,5.52
track_2,noise,ulunas,16.58714,20.259201,1.99522066116333,3.0820610523223877,4.845375
track_2,noise,ulunas,16.45217,24.012394,2.0591671466827393,3.079378604888916,3.584
track_2,noise,ulunas,11.441984,13.812233,1.920452356338501,2.742892265319824,3.392
track_2,noise,ulunas,10.580315,18.560787,1.6059801578521729,2.7769012451171875,9.856
track_2,noise,ulunas,8.497579,18.755306,1.146073818206787,2.0975046157836914,4.928
track_2,noise,ulunas,16.906267,24.02049,1.7497427463531494,3.568469762802124,5.184
track_2,noise,ulunas,11.944099,20.508148,1.3319107294082642,2.5973687171936035,3.024
track_2,noise,ulunas,10.923852,17.79616,1.2371296882629395,2.0588884353637695,3.648
track_2,noise,ulunas,1.5164497,9.511946,1.0375218391418457,1.6514053344726562,4.336
track_2,noise,ulunas,13.403611,15.679972,1.4673454761505127,1.9698866605758667,5.168
track_2,noise,ulunas,10.517339,16.652346,1.2291902303695679,2.100660562515259,8.656
track_2,noise,ulunas,5.3852863,11.158497,1.1054810285568237,1.4772861003875732,7.312
track_2,noise,ulunas,9.500531,14.322994,1.7912631034851074,2.3581244945526123,6.224
track_2,noise,ulunas,10.235289,18.734024,1.4615440368652344,2.7293097972869873,4.4
track_2,noise,ulunas,5.4803944,14.167052,1.2636058330535889,2.1221208572387695,3.616
track_2,noise,ulunas,7.689951,11.523772,1.1761866807937622,2.6288459300994873,3.488
track_2,noise,ulunas,16.395931,14.312708,1.8075716495513916,1.7400318384170532,8.624
track_2,noise,ulunas,14.621712,18.512295,1.4978891611099243,2.1003081798553467,3.984
track_2,noise,ulunas,15.830263,22.516361,2.2394418716430664,2.8639512062072754,6.333375
track_2,noise,ulunas,15.06237,19.373018,1.4053466320037842,2.4563567638397217,5.168
track_2,noise,ulunas,1.8216238,8.819462,1.1070847511291504,1.8816332817077637,5.408
track_2,noise,ulunas,4.67472,15.5999,1.3500330448150635,2.1741721630096436,4.256
track_2,noise,ulunas,9.113502,18.54748,1.307017207145691,2.654301881790161,4.5760625
track_2,noise,ulunas,3.8352451,11.76303,1.1412173509597778,1.5711193084716797,3.1680625
track_2,noise,ulunas,7.9590993,12.792555,1.1392619609832764,1.9848408699035645,9.504
track_2,noise,ulunas,12.47279,22.639925,1.7031099796295166,2.5914430618286133,5.456
track_2,noise,ulunas,6.2787666,17.180676,1.354095458984375,2.9615297317504883,5.088
track_2,noise,ulunas,17.29192,21.675701,1.4449306726455688,2.012739419937134,5.952
track_2,noise,ulunas,13.969431,20.355576,1.4998726844787598,3.2680253982543945,3.024
track_2,noise,ulunas,5.1852913,11.151285,1.1986477375030518,1.9266722202301025,5.021375
track_2,noise,ulunas,10.680356,16.500895,1.3454999923706055,2.707956552505493,6.384
track_2,noise,ulunas,3.1158397,10.504742,1.0724494457244873,1.7070093154907227,9.568
track_2,noise,ulunas,14.115134,18.996773,1.4784642457962036,2.6984219551086426,8.16
track_2,noise,ulunas,8.459229,13.37476,1.169472098350525,2.1685338020324707,3.808
track_2,noise,ulunas,8.600657,12.900499,1.2810251712799072,2.152522325515747,7.024
track_2,noise,ulunas,10.947235,16.039917,1.4283806085586548,2.5609989166259766,8.576
track_2,noise,ulunas,12.064399,16.217264,1.9731557369232178,2.6438753604888916,3.984
track_2,noise,ulunas,12.138044,17.505981,1.6240696907043457,3.0889816284179688,5.408
track_2,noise,ulunas,11.862699,16.874279,1.4836095571517944,2.597158908843994,3.504
track_2,noise,ulunas,6.6474667,12.725649,1.2824336290359497,2.400411367416382,9.536
track_2,noise,ulunas,6.4759493,12.400921,1.1742876768112183,1.7302613258361816,6.333375
track_2,noise,ulunas,6.419482,12.21238,1.1721692085266113,1.8115851879119873,4.864
track_2,noise,ulunas,11.408318,14.92566,1.406718373298645,1.8708102703094482,6.016
track_2,noise,ulunas,13.297753,16.745708,1.5866450071334839,2.5437216758728027,5.6
track_2,noise,ulunas,12.040071,16.629032,1.4340087175369263,2.4701478481292725,4.432
track_2,noise,ulunas,4.1354485,10.956614,1.2046397924423218,1.8796292543411255,5.68
track_2,noise,ulunas,7.558313,11.083846,1.2546782493591309,1.5675636529922485,3.296
track_2,noise,ulunas,17.001793,19.156717,2.1661596298217773,2.497868299484253,3.296
track_2,noise,ulunas,4.4795732,8.9891405,1.1003828048706055,1.6282081604003906,3.792
track_2,noise,ulunas,-3.548437,4.679108,1.064234733581543,1.286999225616455,4.608
track_2,noise,ulunas,7.9697804,18.410458,1.2711750268936157,2.4626877307891846,5.232
track_2,noise,ulunas,9.502911,19.764082,1.135358214378357,2.112119197845459,5.776
track_2,noise,ulunas,11.629544,15.91148,1.209763526916504,2.370210647583008,7.104
track_2,noise,ulunas,4.5084543,15.627531,1.0703537464141846,1.9807826280593872,6.461375
track_2,noise,ulunas,10.702337,18.714846,1.4389489889144897,2.684434413909912,9.008
track_2,noise,ulunas,124.845665,29.661428,4.643888473510742,4.324394226074219,7.728
track_2,noise,ulunas,15.588432,19.942095,1.8028576374053955,2.979357957839966,8.832
track_2,noise,ulunas,8.913224,13.661367,1.1702899932861328,2.150817632675171,7.984
track_2,noise,ulunas,10.069771,18.509665,1.143921136856079,2.0730066299438477,5.072
